;id;Carats;Cert;Clarity;Color;Cut;Depth;Fluroescence;Known_Conflict_Diamond;Measurements;Polish;Regions;Shape;Symmetry;Table;Vendor;Offers;Price;Difference;Retail
1536;9587;2,01;AGSL;SI2;F;Excellent;60,0;Strong;;8.2x8.24x4.93;Excellent;Russia;Round;Excellent;58,0;2;;1137,2296284060535;19316,459320305185;20453,68894871124
1537;9588;2,01;AGSL;VS1;D;Excellent;60,5;Faint;;8.15x8.24x4.96;Excellent;DR Congo;Round;Very good;58,0;2;;13844,998834455339;7248,248456002402;21093,24729045774
1538;9589;2,01;AGSL;SI2;F;Excellent;61,4;None;;8.08x8.12x4.98;Excellent;Russia;Round;Excellent;;2;;3955,4529049845264;21107,48954985664;25062,942454841166
1539;9590;2,01;AGSL;SI1;I;Very good;59,7;None;;8.26x8.3x4.94;Very good;South Africa;Round;Excellent;60,0;2;;2947,228360486464;16687,299877653488;19634,528238139952
1540;9591;2,01;AGSL;SI1;H;Excellent;60,3;;;8.09x8.12x4.89;Excellent;Canada;Oval ;Excellent;60,0;4;;5923,58330078537;13058,334174369247;18981,917475154616
1541;9592;2,01;AGSL;SI2;F;Excellent;61,2;None;;8.01x8.12+4.94;Excellent;Russia;Round;Very good;;2;;4959,281911759814;21745,440457216235;26704,72236897605
1542;9593;2,01;AGSL;SI1;D;Very good;61,4;None;;8.09x8.15x4.99;Excellent;Russia;Princess;Excellent;;2;;7680,396361579518;23474,756327324747;31155,152688904265
1543;9594;1,9;AGSL;SI2;J;Excellent;60,2;None;False;7.96x7.99x4.8;Excellent;Russia;Round;Excellent;60,0;4;;4862,18762058229;8506,851801595945;13369,039422178235
1544;9595;1,9;AGSL;VS2;I;Excellent;60,8;None;;7.96x7.97x4.84;Excellent;Other/Unknown;Round;Excellent;60,0;4;;3449,7884391240214;8338,887618252691;11788,676057376713
1545;9596;1,5;AGSL;SI1;G;Very good;61,7;Medium;;7.3x7.35x4.52;Very good;Angola;Round;Very good;;2;;6339,457821897913;12362,109068321213;18701,566890219125
1546;9597;1,5;AGSL;SI1;H;Very good;60,0;None;;7.43x7.47x4.47;Excellent;Canada;Marquise;Very good;58,0;3;;5609,626677124267;23791,55408164188;29401,180758766146
1547;9598;1,5;AGSL;SI1;F;Very good;64,5;;;7.14*7.2x4.62;Excellent;Australia;Round;Very good;55,0;2;;6868,53696356223;22884,044681337782;29752,581644900012
1548;9599;2,51;AGSL;SI2;H;Very good;60,6;Medium;;8.72x8.78x5.3;Very good;South Africa;Round;Very good;59,0;2;;2814,17942855177;16602,74495218503;19416,924380736797
1549;9600;1,8;AGSL;VS1;G;Excellent;62,8;Faint;;7.71x7.75x4.86;Excellent;Russia;Round;Excellent;57,0;4;;3362,763657885675;7553,9416236047;10916,705281490375
1550;9601;1,8;AGSL;SI1;D;Excellent;62,8;None;False;7.74x7.79x4.87;Excellent;Australia;Round;Excellent;58,0;4;;3734,3509000910362;7715,331035513049;11449,681935604085
1551;9602;0,6;AGSL;SI1;J;Excellent;63,1;;;5.35x5.38x3.39;Excellent;Botswana;Radiant;Very good;55,0;1;;11034,99831912336;16481,71187658777;27516,71019571113
1552;9603;0,6;AGSL;SI2;H;Very good;63,6;None;;5.35x5.39x3.41;Excellent;Russia;Princess;Very good;56,0;1;;10556,365248300393;19661,57947038841;30217,944718688803
1553;9604;1,41;AGSL;VS2;J;Excellent;62,1;None;;7.18x7.15x4.46;Excellent;Australia;Round;Excellent;56,0;3;;2287,0195712882683;17728,271476219732;20015,291047508
1554;9605;1,41;AGSL;IF;D;Excellent;;None;;7.29x7.24x4.4;Excellent;DR Congo;Round;Excellent;;2;;15997,354448297032;8616,108128858214;24613,462577155246
1555;9606;1,42;GemEx;VS2;E;Very good;61,3;Faint;;7.16x7.29x4.43;Very good;Botswana;Emerald;Good;;3;;7564,302976780705;17647,398370560746;25211,70134734145
1557;9608;1,5;AGSL;SI2;G;Very good;;Medium;False;7.21x7.19x4.58;Excellent;Russia;Round;Very good;;4;;43201,753754469166;32872,31727211245;76074,07102658162
1558;9609;1,71;AGSL;VS2;H;Excellent;59,7;None;;7.8x7.84x4.67;Excellent;Russia;Round;Excellent;60,0;3;;16930,13353591064;27108,98753643699;44039,12107234763
1559;9610;1,71;AGSL;SI1;K;Excellent;59,7;Faint;;7.76*7.79x4.64;Excellent;Australia;Marquise;Excellent;;3;;3054,624256058307;18216,097691478863;21270,721947537168
1560;9611;1,63;AGSL;VS2;F;Excellent;;None;;7.5x7.56x4.69;Excellent;Zimbabwe;Princess;Excellent;57,0;3;5934,173338119978;7569,116122154518;-1917,5224668021583;5651,59365535236
1561;9612;1,63;AGSL;VS2;J;Excellent;62,9;None;;7.43x7.5x4.69;Excellent;Russia;Round;Excellent;58,0;3;;2684,3231384296373;18055,52563425456;20739,8487726842
1562;9613;1,63;AGSL;VVS2;D;Excellent;60,5;None;;7.62x7.66x4.62;Excellent;Canada;Round;Excellent;;2;;8894,576339203595;28123,335795830655;37017,91213503425
1563;9614;1,62;AGSL;SI2;I;Excellent;;None;True;7.47x7.48x4.71;Excellent;Angola;Emerald;Excellent;;2;;2466,1653493513404;9900,563894140672;12366,729243492013
1564;9615;1,19;AGSL;SI1;J;Excellent;62,1;Strong;;6.77x6.81x4.22;Excellent;Russia;Round;Excellent;57,0;2;;5778,284760832686;22265,93110569287;28044,215866525556
1565;9616;1,19;GemEx;SI2;H;Excellent;60,6;None;;6.85x6.9x4.17;Excellent;Russia;Round;Excellent;58,0;3;;5983,187652720889;20126,619191800302;26109,80684452119
1566;9617;1,7;AGSL;SI1;F;Very good;62,8;None;;7.59x7.62x4.78;Excellent;Botswana;Round;Excellent;57,0;3;;2786,6685642412385;14636,520654561531;17423,18921880277
1567;9618;1,7;AGSL;VS1;H;Excellent;62,7;;;7.58x7.64x4.77;Excellent;Angola;Round;Excellent;58,0;4;;8322,614023955368;445,5560191013392;8768,170043056707
1568;9619;2,34;AGSL;SI1;F;Excellent;61,4;;;8.53x8.57x5.25;Excellent;Angola;Round;Excellent;58,0;2;;2522,539652411929;9936,390750653612;12458,930403065542
1570;9621;1,53;AGSL;SI1;J;Excellent;60,7;None;;7.41x7.44*4.51;Excellent;Zimbabwe;Radiant;Excellent;59,0;2;;13108,31356850288;3846,873178326441;16955,18674682932
1571;9622;1,57;AGSL;SI1;H;Excellent;62,1;None;;7.42x7.45x4.62;Excellent;South Africa;Round;Excellent;58,0;3;;5456,42522446451;16037,79971612379;21494,2249405883
1573;9624;1,5;AGSL;VVS2;F;Excellent;62,5;None;;7.32x7.36x4.59;Excellent;Russia;Round;Very good;;2;;8059,118757155024;23715,44103982467;31774,559796979695
1574;9625;1,5;GemEx;VS2;F;Excellent;62,7;None;;7.28x7.33x4.58;Excellent;Canada;Round;Excellent;56,0;4;;8709,6424087907;14803,530918781516;23513,173327572214
1575;9626;0,9;AGSL;SI1;H;Excellent;;;;6.19x6.24x3.78;Excellent;Botswana;Oval;Very good;;1;;12183,178550008828;17211,40051395716;29394,57906396599
1576;9627;0,9;AGSL;SI1;H;Excellent;61,2;None;;6.19x6.21x3.8;Excellent;Botswana;Round;Excellent;59,0;3;;16730,390084524945;23497,99978675971;40228,38987128466
1577;9628;0,9;AGSL;SI1;G;Excellent;61,4;;;6.17x6.21x3.81;Excellent;Australia;Marquise;Excellent;;3;;9580,98197032818;22363,71227271774;31944,69424304592
1578;9629;0,9;AGSL;VS1;J;Excellent;61,7;None;;6.16x6.2x3.82;Excellent;Botswana;Round;Excellent;59,0;2;;7512,163355513392;19883,79401728634;27395,95737279973
1579;9630;0,9;AGSL;VS2;F;Excellent;61,8;;;6.19x6.21x3.83;Excellent;Canada;Round;Excellent;59,0;2;;13195,852853196597;30856,87232086214;44052,72517405874
1580;9631;0,9;AGSL;VS1;J;Excellent;61,9;Faint;;6.15x6.19x3.82;Excellent;Russia;Round;Excellent;59,0;2;;8218,111803747108;23816,483904349094;32034,595708096203
1581;9632;0,9;AGSL;VS1;E;Very good;62,0;None;;6.13x6.15x3.81;Excellent;Angola;Round;Excellent;59,0;4;;12392,240840475848;3031,8751060086797;15424,115946484528
1582;9633;0,9;GemEx;SI2;D;Excellent;62,1;None;False;6.13x6.19x3.82;Very good;DR Congo;Round;Very good;59,0;4;9315,695935803122;14444,882479713628;-5572,791112282084;8872,091367431543
1583;9634;0,9;AGSL;VS1;E;Very good;;None;;6.11x6.16X3.82;Very good;Russia;Round;Very good;;4;;12937,1545236842;13638,634633097347;26575,789156781546
1584;9635;0,9;AGSL;VS1;G;Excellent;62,4;None;;6.15x6.18*3.85;Excellent;Russia;Cushion;Excellent;59,0;2;;16807,85317122874;29275,41491987394;46083,268091102684
1585;9636;0,9;AGSL;SI1;D;Excellent;62,6;Faint;;6.14x6.18x3.85;Very good;Botswana;Marquis;Very good;59,0;4;;11245,651563701012;9079,607600186737;20325,25916388775
1586;9637;0,77;AGSL;VVS1;F;Very good;60,9;None;;5.9x5.98x3.62;Excellent;DR Congo;Round;Very good;;3;;17648,84500389804;7421,520592901146;25070,365596799187
1588;9639;2,55;AGSL;VS2;L;Excellent;;Faint;;8.63x8.7x5.41;Excellent;Australia;Round;Excellent;;2;;6330,790644884691;22542,297481750822;28873,088126635514
1589;9640;2,02;AGSL;VS2;D;Excellent;62,2;Strong;False;8.04x8.08x5.01;Excellent;Russia;Round;Excellent;58,0;2;;7337,2808839697755;23256,70043454534;30593,981318515114
1590;9641;2,02;AGSL;SI2;F;Excellent;;Faint;;8.02x8.08x5;Very good;Russia;Princess;Very good;;3;;23332,250184595465;31177,64474546771;54509,89493006318
1591;9642;2,02;AGSL;SI1;I;Very good;62,3;None;;8.06x8.12x5.04;Excellent;Russia;Oval ;Excellent;;2;;2734,274247745397;20331,40913459099;23065,68338233639
1592;9643;2,02;AGSL;VS2;D;Excellent;60,5;None;;8.14x8.19x4.94;Excellent;Russia;Round;Excellent;;2;;6356,595283536716;22633,45756707677;28990,052850613487
1593;9644;2,01;AGSL;SI1;K;Excellent;60,2;None;;8.14x8.19x4.91;Excellent;Botswana;Round;Excellent;59,0;3;;2548,4051344185054;14485,100073745374;17033,50520816388
1594;9645;2,01;AGSL;SI2;H;Excellent;61,6;None;;8.01x8.11*4.97;Excellent;Russia;Round;Very good;59,0;4;;2703,7533154254843;7135,129013992646;9838,882329418131
1595;9646;2,01;AGSL;SI1;J;Excellent;61,6;None;;8.08x8.12x4.99;Excellent;Botswana;Oval;Excellent;;3;;2752,149897730433;14614,583437692141;17366,733335422574
1596;9647;2,01;AGSL;SI2;E;Excellent;61,9;None;;8.06x8.09x5;Excellent;Canada;Round;Excellent;;2;;4449,981674529943;25298,71807703935;29748,699751569293
1597;9648;2,01;AGSL;SI1;J;Excellent;;;;8.07x8.09x5.01;Excellent;Angola;Round;Excellent;59,0;3;;2615,3224533350517;7751,217149048232;10366,539602383284
1598;9649;3,01;AGSL;SI1;E;Excellent;62,0;None;;9.22x9.27x5.73;Excellent;DR Congo;Round;Excellent;57,0;2;2124,62223125315;2185,2046284196135;-161,75488436899468;2023,4497440506188
1599;9650;3,01;GemEx;SI2;F;Excellent;62,0;Faint;False;9.23x9.27x5.73;Excellent;South Africa;Radiant;Excellent;;2;;1950,378189983191;16028,391549991653;17978,769739974843
1600;9651;3,01;AGSL;SI2;J;Very good;63,5;Faint;;9.06x9.14x5.78;Excellent;South Africa;Princess;Excellent;;2;;1193,4923665435495;15572,76995168622;16766,26231822977
1601;9652;2,43;AGSL;SI2;E;Excellent;62,1;Medium;;8.56x8.6x5.33;Excellent;Angola;Round;Excellent;57,0;4;318,82993607258175;3147,1741701221245;-2843,526611957761;303,64755816436355
1602;9653;3,01;AGSL;SI1;G;Excellent;60,0;Medium;;9.38x9.42x5.64;Excellent;Russia;Radiant;Excellent;58,0;2;;2133,0928230741524;19949,347814616995;22082,440637691147
1603;9654;3,01;GemEx;VS2;G;Excellent;62,5;;;9.18x9.2x5.75;Excellent;Australia;Radiant;Very good;58,0;2;;16119,833954998838;28738,013284495384;44857,84723949422
1604;9655;2,11;AGSL;VS2;E;Excellent;60,1;None;;8.31x8.34x5;Excellent;Angola;Round;Excellent;59,0;2;;9413,905128202374;14315,974154354968;23729,87928255734
1605;9656;1,72;AGSL;SI1;I;Very good;59,7;Faint;;7.79x7.7x4.62;Very good;Botswana;Oval;Good;;2;;3880,718219333216;17575,947059272185;21456,6652786054
1606;9657;1,78;AGSL;VS2;G;Good;;;;8.12x8.05x4.62;Very good;DR Congo;Radiant;Good;62,0;4;;5398,571462609593;-11296,487540160004;-5897,916077550411
1607;9658;2,02;AGSL;SI2;H;Excellent;60,3;;;8.17x8.16x4.92;Excellent;Russia;Round;Excellent;60,0;4;;3583,4951812866925;7694,220370967159;11277,715552253852
1608;9659;0,6;AGSL;SI1;H;Very good;63,4;None;;5.33x5.35x3.38;Very good;Botswana;Round;Very good;56,0;1;;15947,402003909527;19603,630417369153;35551,03242127868
1609;9660;0,6;AGSL;VS1;F;Good;60,5;;;5.37x5.41x3.26;Very good;Botswana;Round;Very good;62,0;1;;22469,26604596161;23748,38919124506;46217,655237206665
1610;9661;2,04;AGSL;IF;M;Very good;62,4;;;8.09*8.05x5.04;Excellent;Russia;Round;Excellent;;2;;4480,459271925609;21441,140287082846;25921,599559008457
1612;9663;1,5;AGSL;VS2;E;Very good;63,9;Medium;;7.24x7.26x4.64;Excellent;Russia;Radiant;Excellent;56,0;4;;16564,97576348579;15944,178541521087;32509,154305006876
1613;9664;1,5;AGSL;SI1;G;Very good;62,4;Medium;;7.26x7.22+4.52;Excellent;Australia;Round;Excellent;57,0;2;;7171,744145398117;23076,73815349748;30248,4822988956
1614;9665;2,21;AGSL;SI2;D;Good;;Faint;;8.28x8.25x5.15;Very good;Australia;Princess;Good;64,0;4;;5850,913428768778;9060,44357613476;14911,357004903537
1616;9667;1,8;AGSL;SI2;D;Excellent;;Faint;;7.88x7.91x4.78;Excellent;Russia;Round;Excellent;59,0;2;;5100,877637433506;21835,42701973045;26936,304657163957
1617;9668;1,8;AGSL;SI1;I;Excellent;61,5;Faint;;7.79x7.83x4.81;Excellent;Canada;Emerald;Excellent;59,0;3;;7459,645591488983;24967,273489116204;32426,919080605185
1618;9669;1,8;AGSL;VS1;F;Excellent;;None;;7.74x7.79x4.83;Excellent;Australia;Emerald;Excellent;59,0;2;;13603,27410566752;27164,088036964964;40767,36214263248
1619;9670;1,8;AGSL;VS1;G;Excellent;62,7;None;;7.71x7.76x4.85;Excellent;Russia;Round;Excellent;59,0;2;;53494,06153837734;52590,1425850853;106084,20412346264
1620;9671;1,71;AGSL;SI2;H;Excellent;;None;;7.59x7.63x4.74;Excellent;Australia;Round;Excellent;58,0;4;;4197,349543315278;8009,574778777664;12206,924322092942
1621;9672;1,82;AGSL;VS1;I;Excellent;;None;;7.93x7.96x4.78;Excellent;Botswana;Round;Excellent;60,0;4;;4706,223328269317;4923,686473930164;9629,90980219948
1622;9673;1,35;AGSL;SI1;G;Excellent;62,7;;;7.02*7.05x4.42;Excellent;Botswana;Princess;Excellent;;2;;6984,740641907209;19548,607649452635;26533,348291359842
1623;9674;1,35;AGSL;SI1;D;Excellent;;Medium;;7.07x7.11x4.41;Excellent;South Africa;Oval;Excellent;;2;;8737,612341262167;20367,19026691698;29104,802608179147
1624;9675;1,35;AGSL;VS1;I;Excellent;62,4;;;7.04x7.07x4.4;Excellent;Angola;Asscher;Excellent;;2;;7220,614595981914;12922,099624241437;20142,71422022335
1625;9676;1,35;AGSL;VS2;I;Excellent;62,4;;;7.04x7.06x4.4;Excellent;DR Congo;Cushion;Excellent;56,0;2;;5468,909770871791;1925,0972199134048;7394,006990785196
1626;9677;1,35;AGSL;SI2;J;Excellent;62,0;Faint;;7.05x7.08x4.38;Excellent;South Africa;Radiant;Excellent;57,0;2;;3205,743526562122;16851,59079139583;20057,33431795795
1628;9679;1,16;AGSL;VS1;H;Excellent;62,5;None;;6.72x6.75x4.21;Excellent;Botswana;Radiant;Excellent;57,0;2;;59880,28015225556;53164,64902516845;113044,92917742401
1629;9680;1,16;AGSL;SI2;E;Excellent;;Faint;;6.8x6.84x4.15;Excellent;Australia;Radiant;Excellent;58,0;2;;19283,948503477448;30774,256065620553;50058,204569098
1630;9681;1,16;AGSL;IF;F;Excellent;61,6;None;False;6.75x6.8x4.18;Excellent;Botswana;Princess;Excellent;;3;;18626,806125772502;24703,205380620362;43330,01150639287
1631;9682;10,05;AGSL;VS2;K;Very good;63,6;None;False;13.95x13.77x8.81;Excellent;Canada;Round;Very good;;2;;7,762176632739464;22475,609818315388;22483,371994948127
1633;9684;1,72;AGSL;VS1;D;Excellent;;None;False;7.61x7.64x4.78;Excellent;Botswana;Round;Excellent;;2;;7677,181423948788;19988,665888669362;27665,84731261815
1634;9685;1,72;AGSL;VS2;G;Excellent;;None;;7.66x7.69x4.75;Excellent;Botswana;Round;Excellent;58,0;2;;13307,2532250403;23566,675081234956;36873,92830627526
1635;9686;1,72;AGSL;VS2;E;Excellent;62,3;Faint;;7.63x7.65x4.76;Excellent;Other/Unknown;Round;Excellent;58,0;2;;14008,178438503715;28225,812837331665;42233,99127583538
1636;9687;0,75;AGSL;VS1;N;Fair;66,4;Faint;False;5.51-5.59x3.69;Good;Australia;Oval;Good;;1;;8373,81434305409;18199,76937551733;26573,58371857142
1637;9688;1,71;AGSL;SI1;H;Excellent;62,6;Faint;;7.61x7.65x4.77;Excellent;Russia;Round;Excellent;58,0;2;;6570,819803848951;22769,601000061324;29340,420803910274
1638;9689;1,55;AGSL;SI1;E;Excellent;;Medium;;7.39x7.41x4.59;Excellent;South Africa;Round;Excellent;;4;;12520,969959849966;9594,696733166595;22115,66669301656
1639;9690;1,55;AGSL;SI1;J;Excellent;60,0;Faint;;7.5x7.54x4.51;Excellent;Angola;Emerald;Excellent;59,0;2;;4954,802983243933;11482,136677867173;16436,939661111108
1640;9691;1,55;AGSL;SI1;G;Excellent;61,3;None;;7.41x7.45x4.55;Excellent;Russia;Round;Very good;59,0;2;;5786,756591364137;22271,31510230789;28058,071693672027
1641;9692;1,71;AGSL;SI1;J;Very good;;Medium;;7.48x7.56x4.73;Excellent;Russia;Round;Very good;60,0;2;;3920,593267219553;21085,335639786004;25005,928907005557
1642;9693;1,83;AGSL;SI1;H;Excellent;62,0;None;;7.83x7.86x4.86;Excellent;Russia;Round;Excellent;;3;;5143,456491199161;19618,34793081003;24761,80442200919
1643;9694;1,83;AGSL;SI2;F;Very good;60,4;None;;7.87x7.93x4.77;Excellent;Russia;Oval;Very good;65,0;2;;3947,4218860337587;21102,385696718222;25049,80758275198
1644;9695;1,23;AGSL;VS1;H;Very good;61,5;;;6.92x6.96x4.27;Very good;Angola;Round;Very good;59,0;4;;24929,37378285298;10999,44257247432;35928,816355327304
1645;9696;1,23;GemEx;SI2;I;Very good;62,5;Faint;False;6.81x6.84x4.27;Very good;Russia;Round;Very good;;2;;10563,449949430938;25281,594761715132;35845,04471114607
1646;9697;1,27;AGSL;VS2;D;Very good;;None;;7.15x7.17x4.16;Excellent;Angola;Asscher;Excellent;;2;;25631,72338028993;24622,681571137386;50254,40495142732
1647;9698;1,27;AGSL;SI1;I;Very good;62,7;Faint;;6.9x6.87x4.32;Excellent;DR Congo;Round;Excellent;57,0;2;;26742,87504779998;15445,074586527655;42187,94963432763
1648;9699;1,71;GemEx;VS2;H;Excellent;60,9;None;;7.69x7.72x4.69;Excellent;Russia;Round;Excellent;;2;;27359,90251178103;35956,03441254327;63315,9369243243
1649;9700;1,71;AGSL;SI1;H;Excellent;62,1;Faint;;7.64x7.66x4.75;Excellent;Russia;Round;Excellent;57,0;2;;30184,4602444033;37776,482892733104;67960,9431371364
1650;9701;2,36;AGSL;I1;G;Good;;Faint;;8.34x8.56x5.26;Excellent;Zimbabwe;Pear;Good;;2;;2552,2252636896005;-2861,7057397672143;-309,48047607761373
1651;9702;0,86;AGSL;VS1;G;Good;60,1;None;;6.16x6.23*3.72;Very good;Russia;Oval;Good;65,0;2;;14981,503576229037;28114,737779223527;43096,24135545256
1652;9703;1,14;AGSL;SI1;E;Excellent;61,9;None;;6.68x6.73x4.15;Excellent;DR Congo;Round;Excellent;57,0;3;;125900,8096226872;76217,5392234667;202118,34884615388
1653;9704;1,14;AGSL;SI1;J;Excellent;61,1;None;;6.74x6.76x4.12;Excellent;Botswana;Round;Excellent;58,0;4;;5839,984547478627;5644,211576952621;11484,196124431248
1654;9705;1,14;AGSL;IF;G;Excellent;;;False;6.79*6.81x4.1;Excellent;Australia;Emerald;Excellent;;2;;123127,44469465915;96768,61583349513;219896,06052815428
1655;9706;1,03;AGSL;VS1;E;Excellent;;None;;6.65x6.7x3.9;Excellent;South Africa;Princess;Excellent;;3;;102598,66111738031;77773,39124869418;180372,0523660745
1656;9707;1,03;AGSL;VVS2;J;Very good;58,4;Strong;;6.62x6.66x3.88;Excellent;Russia;Round;Very good;59,0;2;;23426,98341597089;33481,988068352235;56908,97148432313
1657;9708;1,03;AGSL;SI2;E;Excellent;;None;;6.46x6.49x4.01;Excellent;Russia;Round;Very good;;2;;13050,914741367662;26887,814776774554;39938,729518142216
1658;9709;1,04;AGSL;SI1;E;Excellent;61,1;None;False;6.55x6.58x4.02;Excellent;Russia;Round;Excellent;;4;;22678,46036362406;19829,405030757367;42507,86539438143
1659;9710;1,04;AGSL;IF;D;Excellent;;None;;6.59x6.62x3.98;Excellent;Australia;Marquise;Excellent;58,0;4;;29411,091080052516;24033,348930277607;53444,44001033012
1661;9712;1,04;AGSL;SI1;D;Excellent;61,9;None;;6.45x6.51x4.01;Excellent;Other/Unknown;Round;Excellent;58,0;3;;16046,63535515462;27277,14919825665;43323,78455341127
1662;9713;1,04;AGSL;VS2;E;Excellent;61,4;None;;6.5x6.53x4;Excellent;Australia;Pear;Excellent;59,0;2;;14961,469761972197;28027,245153827786;42988,71491579998
1663;9714;1,24;AGSL;SI2;D;Excellent;61,3;None;False;6.9x6.95x4.25;Excellent;Botswana;Round;Excellent;56,0;4;;8932,319374506158;7609,444495554151;16541,76387006031
1664;9715;1,24;AGSL;SI2;E;Excellent;59,9;None;;6.98x7x4.19;Excellent;Canada;Princess;Excellent;58,0;2;;17158,97731043391;33375,50729395921;50534,48460439312
1665;9716;1,24;AGSL;IF;H;Excellent;61,7;None;;6.88*6.92x4.26;Excellent;Zimbabwe;Emerald;Excellent;58,0;2;;16422,434756101226;5953,055211778374;22375,4899678796
1666;9717;1,24;GemEx;IF;D;Excellent;60,0;;False;7.02x7.07x4.23;Excellent;Russia;Marquise;Excellent;59,0;2;;55730,49748747664;53986,04419002324;109716,54167749989
1667;9718;1,24;AGSL;VS2;K;Excellent;;None;False;6.92x6.95x4.23;Excellent;Australia;Round;Excellent;59,0;4;;15229,248566078659;15020,539737919089;30249,788303997746
1668;9719;1,24;GemEx;SI2;K;Excellent;61,6;Faint;;6.88x6.9x4.24;Excellent;DR Congo;Radiant;Excellent;59,0;2;;4379,445442730501;1207,3309737208838;5586,776416451385
1669;9720;1,03;AGSL;I1;F;Excellent;60,3;None;False;6.53x6.57x3.95;Excellent;Botswana;Cushion;Excellent;;2;;13583,089289297106;23741,973729000096;37325,0630182972
1670;9721;1,03;AGSL;SI2;J;Excellent;60,7;None;;6.52x6.56x3.97;Excellent;DR Congo;Round;Excellent;58,0;3;5091,939607784027;5285,235795776049;-435,76950264840343;4849,466293127645
1671;9722;1,03;AGSL;SI2;E;Excellent;;None;;6.4x6.45x4.02;Excellent;DR Congo;Round;Excellent;;2;;9676,35128643572;4598,999960718818;14275,351247154538
1672;9723;1,7;GemEx;SI1;G;Very good;63,5;None;False;7.61x7.48x4.79;Very good;Russia;Marquise;Very good;;3;;11619,257826417528;23708,4404551671;35327,69828158463
1673;9724;2,25;AGSL;VS1;G;Excellent;62,4;None;;8.33x8.39x5.22;Excellent;Russia;Radiant;Excellent;;2;;4554,902479306542;21488,45024861503;26043,35272792157
1674;9725;1,03;AGSL;SI2;E;Excellent;;Faint;False;6.42x6.45x4.02;Excellent;Russia;Asscher;Excellent;57,0;2;;83459,98184204011;71634,00953708525;155093,99137912536
1675;9726;1,46;AGSL;VS1;E;Very good;57,7;None;;7.51x7.57x4.35;Very good;Angola;Princess;Good;;3;;8482,772341635318;11480,084271699536;19962,856613334854
1677;9728;1,45;AGSL;SI2;J;Excellent;60,7;None;;7.34x7.37x4.46;Excellent;Russia;Round;Very good;55,0;3;;5623,733628590999;19923,572459604482;25547,30608819548
1678;9729;1,84;AGSL;SI1;H;Excellent;62,3;Strong;;7.83x7.85x4.89;Excellent;Russia;Oval;Excellent;58,0;3;;29818,669661636915;35299,877877768326;65118,54753940524
1679;9730;0,59;AGSL;VS1;K;Excellent;63,1;None;;5.37x5.36x3.38;Excellent;Botswana;Round;Excellent;53,0;1;;10699,855365939871;16268,722662652415;26968,57802859229
1680;9731;1,01;AGSL;SI2;I;Very good;60,5;None;;6.45x6.51x3.92;Very good;South Africa;Round;Very good;;1;;13134,381832499957;17520,508818079325;30654,890650579284
1681;9732;1,01;AGSL;SI2;J;Excellent;60,8;None;;6.41x6.47x3.92;Excellent;Botswana;Princess;Excellent;60,0;4;;11942,92830561681;9522,739176564366;21465,667482181176
